,id,game,link,Primary Genre,Store Genres,Publisher,Developer,Detected Technologies,Store Asset Modification Time,review_percentage,players right now,24-hour peak,all-time peak,all-time date
1489,1489,Math Fun,/app/890220/,Casual (4),"Casual (4), Indie (23), Strategy (2)",Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,"Engine.Unity, SDK.cURL",7 July 2018 – 19:53:45 UTC (5 years ago) (1530993225),83.0,0,1,9,2022-12-15T08:20:35+00:00
1490,1490,KóterGame,/app/975700/,Free to Play (37),"Adventure (25), Free to Play (37), Indie (23), RPG (3)",Dzsembori,Dzsembori,"Engine.RPGMaker, SDK.SDL, SDK.Vorbis",25 October 2022 – 11:10:50 UTC (6 months ago) (1666696250),86.0,0,1,16,2019-07-03T19:10:06+00:00
1491,1491,Oakwood Academy of Spells and Sorcery,/app/818940/,Unknown Genre (0),"Casual (4), Indie (23)",Tranquil Studios,Tranquil Studios,"Engine.RenPy, SDK.SDL",6 March 2018 – 21:09:26 UTC (5 years ago) (1520370566),88.0,0,0,18,2018-03-30T22:50:17+00:00
1492,1492,Zombie Derby,/app/831770/,Action (1),"Action (1), Indie (23), Racing (9)",Brinemedia,Brinemedia,Engine.Unity,23 February 2023 – 10:47:43 UTC (2 months ago) (1677149263),84.0,0,1,8,2018-04-21T20:30:22+00:00
1493,1493,Hero of the Kingdom III,/app/772430/,Adventure (25),"Adventure (25), Casual (4), Indie (23), RPG (3)",Lonely Troops,Lonely Troops,,13 October 2021 – 11:46:14 UTC (2 years ago) (1634125574),79.0,6,9,373,2018-08-31T19:50:06+00:00
1494,1494,Trash Squad,/app/676440/,Action (1),"Action (1), Indie (23)",Enitvare,Enitvare,Engine.Unity,30 October 2022 – 17:08:44 UTC (6 months ago) (1667149724),83.0,0,1,10,2018-12-16T14:30:05+00:00
1495,1495,Twilight Path,/app/770110/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",Charm Games,Charm Games,"Engine.Unity, SDK.FMOD, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Photon",28 October 2022 – 20:12:08 UTC (6 months ago) (1666987928),83.0,0,0,16,2019-01-12T21:40:05+00:00
1496,1496,Lazy Galaxy: Rebel Story,/app/533050/,Action (1),"Action (1), Indie (23)",Coldwild Games,Coldwild Games,Engine.Unity,30 October 2019 – 10:07:57 UTC (4 years ago) (1572430077),90.0,0,1,7,2020-03-31T19:30:10+00:00
1497,1497,Light Fantastik,/app/690630/,Indie (23),Indie (23),Hayali,Hayali,Engine.Unity,24 March 2018 – 16:14:14 UTC (5 years ago) (1521908054),90.0,0,0,8,2018-03-12T20:00:22+00:00
1498,1498,Cube Zone,/app/834380/,Indie (23),"Action (1), Casual (4), Indie (23)",Blazewing,Blazewing,Engine.Unity,30 March 2018 – 01:50:13 UTC (5 years ago) (1522374613),90.0,0,0,4,2018-09-03T13:00:30+00:00
1499,1499,I'm an adventurer,/app/953700/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3), Simulation (28), Strategy (2)",CHOU CHENG LU,CHOU CHENG LU,Engine.Unity,6 October 2018 – 12:14:40 UTC (5 years ago) (1538828080),90.0,0,0,17,2018-10-27T18:20:19+00:00
1500,1500,You Have 10 Seconds 3,/app/978640/,Indie (23),Indie (23),tamationgames,tamationgames,Engine.GameMaker,8 November 2018 – 01:35:21 UTC (5 years ago) (1541640921),90.0,0,0,5,2018-12-15T12:20:06+00:00
1501,1501,Despotism 3k,/app/699920/,Indie (23),"Indie (23), Simulation (28), Strategy (2)",Konfa Games,Konfa Games,Engine.Unity,4 August 2022 – 19:45:53 UTC (9 months ago) (1659642353),78.0,19,29,"3,341",2022-08-06T14:40:03+00:00
1502,1502,Cheap Golf,/app/616520/,Indie (23),"Action (1), Indie (23), Sports (18)",Pixeljam,Pixeljam,Engine.Lime_OR_OpenFL,29 October 2019 – 14:38:09 UTC (4 years ago) (1572359889),83.0,1,1,"1,365",2022-12-11T13:25:05+00:00
1503,1503,Mojo: Hanako,/app/892630/,Casual (4),"Casual (4), Free to Play (37), Indie (23), RPG (3)",L. Stotch,L. Stotch,"SDK.Greenworks, SDK.NWJS, SDK.NodeJS",29 October 2022 – 11:57:21 UTC (6 months ago) (1667044641),79.0,0,1,341,2018-07-30T15:10:06+00:00
1504,1504,Lucie,/app/815660/,Indie (23),"Violent (73), Indie (23), RPG (3)",vm.cabello,vm.cabello,"Engine.RPGMaker, SDK.NWJS",21 March 2018 – 10:08:47 UTC (5 years ago) (1521626927),84.0,0,0,11,2019-05-28T08:10:04+00:00
1505,1505,Eternal Card Game,/app/531640/,Strategy (2),"Casual (4), Free to Play (37), Massively Multiplayer (29), Strategy (2)",Dire Wolf,Dire Wolf,"Engine.Unity, SDK.SteamworksNET",5 January 2023 – 18:45:43 UTC (3 months ago) (1672944343),77.0,245,277,"2,894",2017-12-18T20:40:04+00:00
1506,1506,Monster League,/app/767360/,Racing (9),"Casual (4), Indie (23), Racing (9), Sports (18), Early Access (70)",RC Games Studio,RC Games Studio,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Ansel, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Vorbis",15 April 2022 – 17:29:08 UTC (12 months ago) (1650043748),84.0,0,1,12,2018-10-27T19:20:22+00:00
1507,1507,Sphoxie,/app/486430/,Indie (23),"Action (1), Adventure (25), Indie (23)",Olivier Archer,Olivier Archer,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",16 July 2016 – 13:16:16 UTC (7 years ago) (1468674976),100.0,1,3,785,2023-01-09T06:00:05+00:00
1508,1508,LOGistICAL: Russia,/app/733500/,Casual (4),"Casual (4), Indie (23), Strategy (2)",Sacada,Sacada,"SDK.CEF, SDK.SteamworksNET",8 February 2018 – 21:20:24 UTC (5 years ago) (1518124824),100.0,0,1,25,2018-02-11T14:10:18+00:00
1509,1509,Karate Krab,/app/749700/,Adventure (25),"Action (1), Adventure (25), Casual (4), Indie (23)",Liquid Sapling,Liquid Sapling,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OpenVR, SDK.Vorbis",29 November 2017 – 17:24:46 UTC (6 years ago) (1511976286),100.0,0,0,3,2018-02-08T15:50:27+00:00
1510,1510,Kansei,/app/771340/,Adventure (25),"Adventure (25), Indie (23)",sakevisual,sakevisual,"Engine.RenPy, SDK.SDL",14 December 2017 – 06:07:35 UTC (5 years ago) (1513231655),100.0,0,0,2,2018-09-19T00:40:36+00:00
1511,1511,Copierre,/app/776780/,RPG (3),"RPG (3), Strategy (2)",Tiny Ghost Studios,Tiny Ghost Studios,,5 January 2018 – 08:41:11 UTC (5 years ago) (1515141671),100.0,0,0,4,2018-01-24T04:50:21+00:00
1512,1512,Aliens Are Rude!,/app/819160/,Indie (23),"Action (1), Indie (23), Strategy (2)",David Ruttan,David Ruttan,,20 September 2018 – 10:01:29 UTC (5 years ago) (1537437689),100.0,0,0,2,2018-10-14T08:00:32+00:00
1513,1513,Azada: Ancient Magic,/app/838700/,Adventure (25),"Adventure (25), Casual (4)",Big Fish Games,Big Fish Studios,SDK.SDL,4 April 2018 – 17:11:50 UTC (5 years ago) (1522861910),100.0,0,1,4,2019-01-06T17:00:08+00:00
1514,1514,Quible Sphere,/app/840380/,Indie (23),"Casual (4), Indie (23), Racing (9)",Hertzole,Hertzole,Engine.Unity,7 September 2019 – 20:55:57 UTC (4 years ago) (1567889757),100.0,0,0,7,2019-10-31T01:40:07+00:00
1515,1515,Hypersonic Speed Girl / 超速少女,/app/850920/,Action (1),Action (1),disfactNoir,disfactNoir,,24 April 2018 – 00:18:15 UTC (5 years ago) (1524529095),100.0,0,0,2,2018-05-08T17:30:35+00:00
1516,1516,HOLONGLIDE,/app/852320/,Indie (23),"Casual (4), Indie (23)",divisivesoftware,divisivesoftware,,18 July 2018 – 23:06:50 UTC (5 years ago) (1531955210),100.0,0,0,5,2021-03-24T02:01:16+00:00
1517,1517,Touch Down Football Solitaire,/app/919320/,Casual (4),"Casual (4), Indie (23)",The Revills Games,The Revills Games,SDK.OpenAL,28 October 2022 – 22:34:52 UTC (6 months ago) (1666996492),100.0,0,1,6,2019-01-25T19:00:07+00:00
1518,1518,Garden Variety Body Horror - Rare Import,/app/936630/,Indie (23),"Adventure (25), Indie (23)",Jupiter Lighthouse Games,Jupiter Lighthouse Games,Engine.Unity,1 March 2020 – 12:42:46 UTC (3 years ago) (1583066566),100.0,0,0,3,2018-11-02T15:00:38+00:00
1519,1519,Witches' Legacy: Lair of the Witch Queen Collector's Edition,/app/941000/,Adventure (25),"Adventure (25), Casual (4)",Big Fish Games,EleFun Games,,7 September 2018 – 18:28:01 UTC (5 years ago) (1536344881),100.0,0,0,3,2018-10-23T14:10:25+00:00
1520,1520,→SUMETRICK←,/app/771950/,Casual (4),"Casual (4), Indie (23)",Paleno Games,Paleno Games,Engine.Unity,26 January 2018 – 16:17:12 UTC (5 years ago) (1516983432),80.0,3,37,185,2023-01-07T04:30:06+00:00
1521,1521,Sling Ming,/app/489120/,Adventure (25),"Action (1), Adventure (25), Indie (23)",Good Night Brave Warrior,Good Night Brave Warrior,SDK.Vorbis,18 November 2022 – 11:44:07 UTC (5 months ago) (1668771847),94.0,0,1,7,2021-02-12T23:40:16+00:00
1522,1522,Relaxicon,/app/815010/,Indie (23),"Casual (4), Indie (23)",,Kodo Linija,Engine.Unity,29 October 2022 – 06:35:33 UTC (6 months ago) (1667025333),94.0,0,0,3,2019-10-20T19:50:09+00:00
1523,1523,SushiParty,/app/817410/,Casual (4),"Action (1), Casual (4), Indie (23)",AnelaGamesStudio,AECRNIA,Engine.Unity,29 October 2019 – 02:11:32 UTC (4 years ago) (1572315092),94.0,0,0,11,2020-12-12T12:50:06+00:00
1524,1524,Quaddro 2,/app/819330/,Casual (4),"Casual (4), Indie (23)",Mental Lab Studio,Mental Lab Studio,Engine.Unity,7 March 2018 – 15:05:03 UTC (5 years ago) (1520435103),94.0,0,0,2,2018-03-28T15:50:39+00:00
1525,1525,Puzzgun,/app/850040/,Indie (23),Indie (23),Codera,Aleksi Rajamäki,Engine.GameMaker,17 May 2018 – 18:45:27 UTC (5 years ago) (1526582727),94.0,0,0,4,2018-05-12T11:10:26+00:00
1526,1526,Ink Cipher,/app/870670/,Casual (4),Casual (4),Chequered Ink Ltd.,Chequered Ink Ltd.,Engine.GameMaker,13 September 2022 – 19:06:18 UTC (7 months ago) (1663095978),94.0,0,1,3,2020-07-25T03:30:08+00:00
1527,1527,AstroViking,/app/903580/,Action (1),"Action (1), Indie (23)",Artii Games LLC,Artii Games LLC,Engine.Unity,18 September 2019 – 02:43:22 UTC (4 years ago) (1568774602),94.0,0,0,4,2018-08-12T20:30:34+00:00
1528,1528,Propaganda Llama,/app/965490/,Indie (23),Indie (23),Electric Monk Media,Space Wagon Games,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.Vorbis",26 October 2018 – 00:02:08 UTC (5 years ago) (1540512128),94.0,0,0,4,2018-11-27T03:30:06+00:00
1529,1529,Halloween Arkanoid 2,/app/979450/,Casual (4),"Action (1), Casual (4), Indie (23)",Sedoc LLC,Moravia Games,Engine.GameMaker,27 December 2018 – 13:09:29 UTC (4 years ago) (1545916169),94.0,0,0,3,2020-08-04T15:20:07+00:00
1530,1530,Fossil Hunters,/app/690150/,Indie (23),"Action (1), Adventure (25), Indie (23)",Reptoid Games,Reptoid Games,"Engine.Unity, SDK.FMOD",10 January 2020 – 21:13:35 UTC (3 years ago) (1578690815),85.0,0,1,20,2018-02-14T00:20:16+00:00
1531,1531,Dreamwalker: Never Fall Asleep,/app/916160/,Casual (4),"Adventure (25), Casual (4)",Artifex Mundi,The House of Fables,,23 January 2020 – 12:02:22 UTC (3 years ago) (1579780942),82.0,0,4,39,2020-09-12T06:20:05+00:00
1532,1532,The Story Goes On,/app/369560/,Adventure (25),"Action (1), Adventure (25), Casual (4), Indie (23)",Scarecrow Arts,Scarecrow Arts,Engine.GameMaker,28 October 2022 – 20:54:01 UTC (6 months ago) (1666990441),83.0,0,1,43,2015-06-16T23:40:42+00:00
1533,1533,NALOGI,/app/810670/,Casual (4),"Adventure (25), Casual (4), Indie (23), RPG (3), Strategy (2)",Tranquility games,CUTE ANIME GIRLS,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",18 March 2020 – 22:43:00 UTC (3 years ago) (1584571380),78.0,0,3,258,2021-06-22T07:30:04+00:00
1534,1534,Anime girl Or Bottle?,/app/785110/,Indie (23),"Casual (4), Indie (23)",Ghost_RUS Games,Nikita &quot;Ghost_RUS&quot;,,11 January 2018 – 14:49:57 UTC (5 years ago) (1515682197),83.0,1,2,4,2018-02-25T20:31:00+00:00
1535,1535,Lynne,/app/885640/,Indie (23),"Free to Play (37), Indie (23), Simulation (28)",ebi-hime,ebi-hime,Engine.RenPy,2 March 2022 – 01:56:10 UTC (14 months ago) (1646186170),79.0,0,1,86,2019-05-25T22:50:06+00:00
1536,1536,Satellite,/app/555310/,Indie (23),"Casual (4), Indie (23)",7DOTS,7DOTS,Engine.RenPy,4 September 2022 – 15:09:08 UTC (8 months ago) (1662304148),83.0,0,1,10,2018-02-24T14:00:20+00:00
1537,1537,Heavy Burger,/app/922250/,Action (1),"Action (1), Indie (23)",612 Games,Lub Blub,Engine.Unity,21 September 2018 – 04:28:36 UTC (5 years ago) (1537504116),85.0,1,1,6,2018-11-04T03:40:25+00:00
1538,1538,RUSSIA BATTLEGROUNDS,/app/805940/,Action (1),"Action (1), Adventure (25), Indie (23), Massively Multiplayer (29), RPG (3)",Agafonoff,Agafonoff,"Engine.Unity, SDK.SteamworksNET, SDK.cURL",29 December 2022 – 16:03:09 UTC (4 months ago) (1672329789),77.0,15,23,"1,502",2023-02-24T02:45:04+00:00
1539,1539,Mana Spark,/app/630720/,Action (1),"Action (1), Indie (23), RPG (3)",BEHEMUTT,BEHEMUTT,"Engine.Unity, SDK.FMOD",28 November 2022 – 11:33:56 UTC (5 months ago) (1669635236),80.0,3,7,154,2018-09-30T17:10:09+00:00
1540,1540,Labyrinth of Refrain: Coven of Dusk,/app/566540/,RPG (3),"RPG (3), Strategy (2)","NIS America, Inc.","Nippon Ichi Software, Inc.",,14 November 2022 – 23:50:33 UTC (5 months ago) (1668469833),79.0,30,87,495,2018-09-23T13:00:06+00:00
1541,1541,Achievement Clicker 2019,/app/824190/,Simulation (28),"Adventure (25), Casual (4), Indie (23), Simulation (28), Strategy (2)",MGG Studio,OfficialAndy,Engine.Unity,16 March 2018 – 18:58:01 UTC (5 years ago) (1521226681),79.0,1,2,25,2019-06-27T22:20:06+00:00
1542,1542,Windlands 2,/app/458580/,Adventure (25),"Action (1), Adventure (25), Indie (23)",Psytec Games Ltd,Psytec Games Ltd,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Wwise",30 January 2023 – 10:53:54 UTC (3 months ago) (1675076034),80.0,3,9,38,2019-12-03T00:00:00+00:00
1543,1543,Pleasure Puzzle:Sexy Girls,/app/934540/,Casual (4),"Casual (4), Indie (23)",冷笑黑妖,冷笑黑妖,Engine.Unity,22 September 2019 – 03:46:32 UTC (4 years ago) (1569123992),81.0,0,3,6,2020-03-30T14:20:08+00:00
1544,1544,Story of Eve - A Hero's Study,/app/928520/,Indie (23),"Indie (23), RPG (3), Strategy (2)",Mango Party,SmallSqurriel,Engine.Unity,26 April 2021 – 07:16:21 UTC (2 years ago) (1619421381),80.0,0,3,100,2022-05-27T18:50:08+00:00
1545,1545,Hentai Neighbors,/app/946090/,Casual (4),Casual (4),Mature Games,Mature Games,Engine.Unity,25 November 2019 – 07:07:43 UTC (3 years ago) (1574665663),79.0,0,1,13,2019-03-25T14:00:06+00:00
1546,1546,Awesome Pea,/app/916950/,Indie (23),"Adventure (25), Indie (23)",PigeonDev,PigeonDev,Engine.Unity,10 November 2022 – 04:02:47 UTC (5 months ago) (1668052967),84.0,0,0,3,2018-09-22T20:20:36+00:00
1547,1547,Ritual on the Eve 前夜祭,/app/896670/,Adventure (25),"Action (1), Adventure (25), Casual (4), Indie (23), RPG (3), Simulation (28), Strategy (2)",0Cube,阿道,Engine.RPGMaker,8 August 2018 – 10:00:52 UTC (5 years ago) (1533722452),85.0,0,0,8,2018-08-08T11:50:26+00:00
1548,1548,Jalopy,/app/446020/,Adventure (25),"Adventure (25), Indie (23), Simulation (28)",Excalibur Games,Minskworks,Engine.Unity,2 March 2021 – 16:44:05 UTC (2 years ago) (1614703445),77.0,41,51,666,2018-03-31T14:10:05+00:00
1549,1549,Wenjia,/app/933450/,Indie (23),Indie (23),WhiteLakeStudio,Luoriver studio-洛神游戏工作室,Engine.Unity,16 September 2019 – 08:47:59 UTC (4 years ago) (1568623679),80.0,0,1,37,2018-10-18T14:10:16+00:00
1550,1550,Golem Gates,/app/575970/,Strategy (2),Strategy (2),"Laser Guided Games, LLC","Laser Guided Games, LLC","Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_PhysX, SDK.Vorbis",30 October 2022 – 20:53:44 UTC (6 months ago) (1667163224),83.0,0,0,29,2018-04-03T23:20:14+00:00
1551,1551,DERU - The Art of Cooperation,/app/632250/,Indie (23),"Casual (4), Indie (23)",Ink Kit,Ink Kit,Engine.Unity,23 June 2019 – 10:42:04 UTC (4 years ago) (1561286524),86.0,0,2,10,2022-03-07T21:10:15+00:00
1552,1552,Miss Fisher and the Deathly Maze,/app/711430/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",Tin Man Games,Tin Man Games,Engine.Unity,26 October 2020 – 00:46:32 UTC (3 years ago) (1603673192),86.0,0,1,10,2020-11-09T18:40:07+00:00
1553,1553,Giraffe Town,/app/941480/,Indie (23),"Action (1), Adventure (25), Indie (23)",Samer Khatib (Snowconesolid Productions),Samer Khatib (Snowconesolid Productions),Engine.Unity,8 December 2018 – 00:42:47 UTC (4 years ago) (1544229767),80.0,2,5,15,2022-06-26T03:50:12+00:00
1554,1554,Super Saurio Fly,/app/818060/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",FraxelGames,FraxelGames,Engine.Unity,1 November 2019 – 14:05:50 UTC (4 years ago) (1572617150),88.0,0,0,6,2018-04-13T16:50:22+00:00
1555,1555,VOLTED,/app/605920/,Action (1),"Action (1), Indie (23), Racing (9), Simulation (28)",Betterburg,Betterburg,"Engine.Unity, SDK.Photon, SDK.cURL",11 September 2019 – 22:04:50 UTC (4 years ago) (1568239490),82.0,0,1,10,2018-07-10T17:50:23+00:00
1556,1556,Rise of Insanity,/app/629220/,Indie (23),"Adventure (25), Indie (23), Simulation (28)",Red Limb Studio,Red Limb Studio,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR",4 November 2022 – 11:48:52 UTC (6 months ago) (1667562532),79.0,2,4,63,2018-03-03T14:20:14+00:00
1557,1557,Gun Club VR,/app/691320/,Action (1),"Action (1), Indie (23), Simulation (28)",The Binary Mill,The Binary Mill,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR, SDK.cURL",12 December 2022 – 00:36:10 UTC (4 months ago) (1670805370),79.0,1,7,39,2019-01-27T00:00:00+00:00
1558,1558,Lonely Astronaut,/app/755830/,Casual (4),"Action (1), Casual (4), Indie (23), Simulation (28)",Greyson Richey,Greyson Richey,Engine.Unity,27 September 2019 – 02:48:09 UTC (4 years ago) (1569552489),91.0,0,0,3,2018-03-17T03:50:30+00:00
1559,1559,Universe Balancing Bureau,/app/787260/,Casual (4),"Casual (4), Indie (23)",Game Kombinat,Game Kombinat,Engine.Unity,22 January 2018 – 14:20:54 UTC (5 years ago) (1516630854),91.0,0,0,7,2018-02-05T20:00:25+00:00
1560,1560,Rabbit: Jigsaw Puzzles,/app/833470/,Adventure (25),"Adventure (25), Casual (4), Indie (23), Sports (18), Strategy (2)",Boogygames Studios,Boogygames Studios,,29 October 2022 – 08:59:07 UTC (6 months ago) (1667033947),91.0,0,1,4,2018-04-15T14:39:20+00:00
1561,1561,Super Jigsaw Puzzle: Space,/app/951700/,Casual (4),"Casual (4), Indie (23), Simulation (28), Strategy (2)",Flat Cat Games,Flat Cat Games,,26 October 2018 – 12:12:28 UTC (5 years ago) (1540555948),91.0,2,3,12,2019-01-20T13:00:06+00:00
1562,1562,Wulverblade,/app/587180/,Action (1),"Action (1), Adventure (25), Casual (4), Indie (23)",Darkwind Media,Fully Illustrated,Engine.Unity,31 October 2019 – 13:51:34 UTC (4 years ago) (1572529894),81.0,0,1,15,2019-12-28T16:30:06+00:00
1563,1563,Dust and Salt,/app/766630/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3)",Prime Games,Prime Games,Engine.Unity,29 October 2022 – 06:03:12 UTC (6 months ago) (1667023392),85.0,0,0,17,2018-08-26T19:10:19+00:00
1564,1564,Physical Exorcism: Case 01,/app/949890/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3)",Sounding Stone / 老奉毊,Sounding Stone / 老奉毊,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",29 October 2022 – 08:33:36 UTC (6 months ago) (1667032416),84.0,0,1,4,2018-11-03T10:50:30+00:00
1565,1565,Detective Case and Clown Bot in: The Express Killer,/app/711920/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",Nerd Monkeys,Nerd Monkeys,Engine.GameMaker,22 October 2021 – 15:14:52 UTC (2 years ago) (1634915692),89.0,0,0,7,2018-07-19T22:00:23+00:00
1566,1566,Cubiques,/app/788760/,Indie (23),"Action (1), Indie (23)",Dilmer Games,Dilmer Valecillos,Engine.Unity,22 January 2018 – 00:33:59 UTC (5 years ago) (1516581239),89.0,0,0,4,2018-03-28T19:10:29+00:00
1567,1567,Squids Odyssey,/app/822640/,RPG (3),"Adventure (25), Indie (23), RPG (3)",The Game Bakers,The Game Bakers,SDK.FMOD,13 September 2019 – 15:54:00 UTC (4 years ago) (1568390040),89.0,0,2,4,2021-12-25T13:10:25+00:00
1568,1568,FALL 坠落之后,/app/903150/,Adventure (25),"Adventure (25), Indie (23)",Fantasia Studio,朵游社,"SDK.Greenworks, SDK.NWJS, SDK.NodeJS",17 September 2019 – 09:53:04 UTC (4 years ago) (1568713984),89.0,0,0,12,2018-08-17T12:00:17+00:00
1569,1569,Grompula,/app/904500/,Indie (23),"Action (1), Free to Play (37), Indie (23)",Evan Hecht,Evan Hecht,,22 August 2018 – 07:02:55 UTC (5 years ago) (1534921375),89.0,0,1,14,2019-07-03T19:00:07+00:00
1570,1570,Change : A Little Story,/app/979790/,Indie (23),Indie (23),Gamera Games,Adventurer's Tavern,Engine.Unity,23 November 2018 – 02:36:32 UTC (5 years ago) (1542940592),89.0,0,0,4,2018-12-20T11:10:06+00:00
1571,1571,Visitor 来访者,/app/882960/,Indie (23),"Indie (23), Strategy (2)",Zhongce Games,Zhongce Games,Engine.Unity,14 June 2018 – 08:07:18 UTC (5 years ago) (1528963638),79.0,0,3,307,2018-07-09T13:50:07+00:00
1572,1572,Vampyr,/app/427290/,RPG (3),"Action (1), RPG (3)",Focus Entertainment,DONTNOD Entertainment,"Engine.Unreal, SDK.CRIWARE, SDK.NVIDIA_APEX, SDK.NVIDIA_Ansel, SDK.NVIDIA_PhysX, SDK.Vorbis",5 August 2019 – 08:50:00 UTC (4 years ago) (1564995000),76.0,130,151,"16,120",2018-06-05T19:00:04+00:00
1573,1573,Ganbare! Super Strikers,/app/419990/,RPG (3),"RPG (3), Sports (18), Strategy (2)",rese,rese,Engine.Unity,14 January 2021 – 15:12:54 UTC (2 years ago) (1610637174),85.0,0,1,21,2022-12-17T19:10:14+00:00
1574,1574,Muddledash,/app/769840/,Casual (4),"Casual (4), Indie (23), Racing (9)",PQube,slampunks,"Engine.Unity, SDK.UnityEntities, SDK.UnityHybridRenderer",25 November 2022 – 16:08:51 UTC (5 months ago) (1669392531),85.0,0,2,9,2023-02-14T14:20:15+00:00
1575,1575,Gamer Career Tycoon,/app/567750/,Simulation (28),"Casual (4), Indie (23), RPG (3), Simulation (28)",Raptor Claw Games,Raptor Claw Games,Engine.Unity,16 November 2021 – 22:09:39 UTC (17 months ago) (1637100579),81.0,1,1,103,2018-10-14T16:10:15+00:00
1576,1576,One Deck Dungeon,/app/770100/,Adventure (25),"Adventure (25), Indie (23), RPG (3), Strategy (2)",Handelabra Games Inc.,Handelabra Games Inc.,"Engine.Unity, SDK.SteamworksNET",15 November 2022 – 15:48:28 UTC (5 months ago) (1668527308),79.0,11,11,266,2018-05-20T21:00:07+00:00
1577,1577,Ballz: Farm,/app/705670/,Casual (4),"Action (1), Casual (4), Indie (23)",UNIOCS,UNIOCS,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OpenVR, SDK.Vorbis",5 November 2019 – 03:08:45 UTC (4 years ago) (1572923325),84.0,0,0,4,2018-01-24T15:20:27+00:00
1578,1578,Nya Nya Nya Girls (ʻʻʻ)_(=^･ω･^=)_(ʻʻʻ),/app/963330/,Indie (23),"Casual (4), Indie (23)",Zloy Krot Studio,Zloy Krot Studio,Engine.Unity,24 October 2019 – 16:37:05 UTC (4 years ago) (1571935025),80.0,15,18,"12,757",2022-05-11T20:15:04+00:00
1579,1579,Titanic VR,/app/741430/,Simulation (28),"Action (1), Simulation (28)",Immersive VR Education Ltd,Immersive VR Education Ltd,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR",16 August 2018 – 13:50:22 UTC (5 years ago) (1534427422),81.0,0,1,27,2018-08-19T00:00:00+00:00
1580,1580,Seed of Evil,/app/892760/,RPG (3),"Adventure (25), Indie (23), RPG (3)",Kagura Games,Hasoyua,Engine.RPGMaker,25 February 2021 – 10:01:09 UTC (2 years ago) (1614247269),80.0,0,6,166,2018-11-03T15:00:08+00:00
1581,1581,X4: Foundations,/app/392160/,Simulation (28),"Action (1), Simulation (28), Strategy (2)",Egosoft,Egosoft,"SDK.OpenAL, SDK.Tobii, SDK.Vorbis",12 April 2023 – 08:07:02 UTC (7 days ago) (1681286822),76.0,"8,399","8,650","15,198",2018-12-02T19:50:03+00:00
1582,1582,Golf Galore,/app/868080/,Casual (4),"Casual (4), Indie (23), Sports (18), Early Access (70)",Golf Around Studio (Legacy),Golf Around Studio (Legacy),"Engine.Unity, SDK.Photon",10 February 2019 – 05:39:01 UTC (4 years ago) (1549777141),80.0,0,4,401,2019-05-27T19:55:05+00:00
1583,1583,Heathen - The sons of the law,/app/611230/,Indie (23),"Action (1), Adventure (25), Indie (23), Early Access (70)",The Box Studio,Frog Factory,"Engine.CryEngine, SDK.SDL, SDK.Vorbis",27 June 2018 – 14:54:37 UTC (5 years ago) (1530111277),84.0,0,1,14,2018-12-19T18:20:05+00:00
1584,1584,Asterix & Obelix XXL 2,/app/887060/,Action (1),"Action (1), Adventure (25)",Microids,OSome Studio,SDK.FMOD,1 October 2019 – 10:41:03 UTC (4 years ago) (1569926463),79.0,4,8,150,2018-11-30T18:00:05+00:00
1585,1585,JQ: dogs & cats,/app/816250/,Indie (23),"Casual (4), Indie (23)",Snkl Studio,Snkl Studio,,30 October 2022 – 12:18:32 UTC (6 months ago) (1667132312),82.0,0,1,4,2018-03-20T11:30:29+00:00
